id_solicitud,fecha_solicitud,semana,prioridad,area_solicitante,tipo_etiqueta,canal_informal_flag,version_incorrecta_flag,problema_trazabilidad_flag,reproceso_flag
SOL-202606-04528,2026-06-23,Semana 4,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-04529,2026-06-16,Semana 3,Alta,Mercadeo,Sticker promocional,1,0,1,0
SOL-202606-04530,2026-06-05,Semana 1,Media,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-04531,2026-06-01,Semana 1,Media,Mercadeo,Etiqueta de cuidado,0,1,1,0
SOL-202606-04532,2026-06-30,Semana 5,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-04533,2026-06-23,Semana 4,Media,Unidad de Negocio,Hangtag,1,0,1,0
SOL-202606-04534,2026-06-11,Semana 2,Alta,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-04535,2026-06-08,Semana 2,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-04536,2026-06-10,Semana 2,Media,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-04537,2026-06-10,Semana 2,Media,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-04538,2026-06-17,Semana 3,Media,Unidad de Negocio,Hangtag,1,0,1,0
SOL-202606-04539,2026-06-19,Semana 3,Baja,Calidad,Sticker promocional,0,0,0,0
SOL-202606-04540,2026-06-11,Semana 2,Media,Diseño de Tags,Sticker promocional,0,1,1,0
SOL-202606-04541,2026-06-05,Semana 1,Media,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-04542,2026-06-19,Semana 3,Baja,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-04543,2026-06-09,Semana 2,Alta,Unidad de Negocio,Etiqueta de composición,1,0,1,0
SOL-202606-04544,2026-06-26,Semana 4,Media,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-04545,2026-06-29,Semana 5,Alta,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-04546,2026-06-23,Semana 4,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-04547,2026-06-16,Semana 3,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04548,2026-06-22,Semana 4,Baja,Mercadeo,Hangtag,0,1,1,0
SOL-202606-04549,2026-06-03,Semana 1,Media,Calidad,Sticker promocional,1,0,1,0
SOL-202606-04550,2026-06-08,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04551,2026-06-09,Semana 2,Baja,Calidad,Etiqueta de composición,0,0,0,1
SOL-202606-04552,2026-06-19,Semana 3,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-04553,2026-06-19,Semana 3,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-04554,2026-06-04,Semana 1,Media,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-04555,2026-06-17,Semana 3,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04556,2026-06-24,Semana 4,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-04557,2026-06-23,Semana 4,Alta,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-04558,2026-06-12,Semana 2,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-04559,2026-06-23,Semana 4,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04560,2026-06-27,Semana 4,Media,Diseño de Tags,Etiqueta de talla,0,0,0,1
SOL-202606-04561,2026-06-24,Semana 4,Media,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-04562,2026-06-10,Semana 2,Baja,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-04563,2026-06-17,Semana 3,Media,Mercadeo,Hangtag,0,0,0,0
SOL-202606-04564,2026-06-08,Semana 2,Media,Calidad,Etiqueta de talla,0,1,1,0
SOL-202606-04565,2026-06-09,Semana 2,Baja,Calidad,Hangtag,0,0,0,0
SOL-202606-04566,2026-06-26,Semana 4,Baja,Unidad de Negocio,Hangtag,1,1,1,0
SOL-202606-04567,2026-06-18,Semana 3,Baja,Mercadeo,Hangtag,1,0,1,0
SOL-202606-04568,2026-06-25,Semana 4,Baja,Diseño de Tags,Sticker promocional,0,0,0,1
SOL-202606-04569,2026-06-12,Semana 2,Media,Mercadeo,Etiqueta de talla,1,0,1,0
SOL-202606-04570,2026-06-12,Semana 2,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-04571,2026-06-26,Semana 4,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-04572,2026-06-23,Semana 4,Alta,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04573,2026-06-24,Semana 4,Baja,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-04574,2026-06-23,Semana 4,Alta,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-04575,2026-06-16,Semana 3,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-04576,2026-06-26,Semana 4,Alta,Mercadeo,Etiqueta de composición,0,0,0,1
SOL-202606-04577,2026-06-29,Semana 5,Alta,Calidad,Hangtag,0,0,0,0
SOL-202606-04578,2026-06-01,Semana 1,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,1
SOL-202606-04579,2026-06-18,Semana 3,Baja,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-04580,2026-06-29,Semana 5,Baja,Unidad de Negocio,Hangtag,1,0,1,0
SOL-202606-04581,2026-06-03,Semana 1,Baja,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-04582,2026-06-29,Semana 5,Alta,Planeación,Etiqueta logística,0,1,1,0
SOL-202606-04583,2026-06-10,Semana 2,Baja,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04584,2026-06-26,Semana 4,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04585,2026-06-11,Semana 2,Alta,Mercadeo,Hangtag,0,0,0,0
SOL-202606-04586,2026-06-24,Semana 4,Baja,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-04587,2026-06-04,Semana 1,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04588,2026-06-11,Semana 2,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04589,2026-06-18,Semana 3,Media,Planeación,Hangtag,0,1,1,0
SOL-202606-04590,2026-06-24,Semana 4,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04591,2026-06-23,Semana 4,Media,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-04592,2026-06-23,Semana 4,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-04593,2026-06-24,Semana 4,Alta,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-04594,2026-06-17,Semana 3,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-04595,2026-06-25,Semana 4,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-04596,2026-06-02,Semana 1,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,1
SOL-202606-04597,2026-06-23,Semana 4,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04598,2026-06-25,Semana 4,Media,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-04599,2026-06-09,Semana 2,Media,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,0
SOL-202606-04600,2026-06-08,Semana 2,Alta,Calidad,Etiqueta de composición,1,0,1,0
SOL-202606-04601,2026-06-15,Semana 3,Media,Unidad de Negocio,Sticker promocional,0,0,0,1
SOL-202606-04602,2026-06-26,Semana 4,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04603,2026-06-12,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04604,2026-06-01,Semana 1,Media,Unidad de Negocio,Etiqueta logística,0,0,0,0
SOL-202606-04605,2026-06-09,Semana 2,Media,Calidad,Hangtag,1,0,1,1
SOL-202606-04606,2026-06-16,Semana 3,Baja,Unidad de Negocio,Etiqueta logística,0,0,0,0
SOL-202606-04607,2026-06-10,Semana 2,Alta,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-04608,2026-06-12,Semana 2,Media,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-04609,2026-06-23,Semana 4,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04610,2026-06-18,Semana 3,Media,Planeación,Etiqueta de cuidado,0,0,0,1
SOL-202606-04611,2026-06-11,Semana 2,Baja,Planeación,Etiqueta logística,1,0,1,0
SOL-202606-04612,2026-06-02,Semana 1,Alta,Diseño de Tags,Etiqueta de cuidado,1,0,1,0
SOL-202606-04613,2026-06-15,Semana 3,Baja,Calidad,Etiqueta de talla,0,1,1,1
SOL-202606-04614,2026-06-28,Semana 4,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,1
SOL-202606-04615,2026-06-22,Semana 4,Media,Mercadeo,Etiqueta de talla,1,0,1,1
SOL-202606-04616,2026-06-03,Semana 1,Alta,Desarrollo de Producto,Etiqueta de composición,1,1,1,0
SOL-202606-04617,2026-06-25,Semana 4,Baja,Unidad de Negocio,Etiqueta de cuidado,1,0,1,0
SOL-202606-04618,2026-06-12,Semana 2,Alta,Unidad de Negocio,Etiqueta de talla,1,0,1,0
SOL-202606-04619,2026-06-12,Semana 2,Media,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-04620,2026-06-12,Semana 2,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-04621,2026-06-05,Semana 1,Media,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-04622,2026-06-04,Semana 1,Media,Desarrollo de Producto,Etiqueta de cuidado,0,1,1,0
SOL-202606-04623,2026-06-12,Semana 2,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04624,2026-06-16,Semana 3,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-04625,2026-06-16,Semana 3,Media,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-04626,2026-06-17,Semana 3,Media,Desarrollo de Producto,Hangtag,0,0,0,1
SOL-202606-04627,2026-06-01,Semana 1,Baja,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04628,2026-06-16,Semana 3,Media,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-04629,2026-06-01,Semana 1,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04630,2026-06-05,Semana 1,Baja,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-04631,2026-06-17,Semana 3,Alta,Planeación,Sticker promocional,0,0,0,1
SOL-202606-04632,2026-06-16,Semana 3,Alta,Unidad de Negocio,Etiqueta de composición,1,1,1,0
SOL-202606-04633,2026-06-09,Semana 2,Baja,Planeación,Sticker promocional,1,0,1,1
SOL-202606-04634,2026-06-18,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,1,0,1,0
SOL-202606-04635,2026-06-01,Semana 1,Baja,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-04636,2026-06-15,Semana 3,Alta,Calidad,Etiqueta de composición,0,0,0,1
SOL-202606-04637,2026-06-03,Semana 1,Media,Desarrollo de Producto,Sticker promocional,1,0,1,0
SOL-202606-04638,2026-06-16,Semana 3,Baja,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-04639,2026-06-08,Semana 2,Media,Mercadeo,Etiqueta de cuidado,0,0,0,0
SOL-202606-04640,2026-06-12,Semana 2,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-04641,2026-06-30,Semana 5,Baja,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-04642,2026-06-16,Semana 3,Media,Mercadeo,Etiqueta de talla,0,0,0,1
SOL-202606-04643,2026-06-03,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,1
SOL-202606-04644,2026-06-01,Semana 1,Media,Diseño de Tags,Etiqueta de cuidado,1,0,1,1
SOL-202606-04645,2026-06-19,Semana 3,Media,Unidad de Negocio,Etiqueta de composición,1,0,1,0
SOL-202606-04646,2026-06-15,Semana 3,Baja,Planeación,Etiqueta logística,1,0,1,0
SOL-202606-04647,2026-06-29,Semana 5,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04648,2026-06-29,Semana 5,Media,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,0
SOL-202606-04649,2026-06-05,Semana 1,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-04650,2026-06-18,Semana 3,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04651,2026-06-15,Semana 3,Alta,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-04652,2026-06-10,Semana 2,Baja,Calidad,Hangtag,0,0,0,0
SOL-202606-04653,2026-06-02,Semana 1,Alta,Calidad,Hangtag,0,0,0,0
SOL-202606-04654,2026-06-01,Semana 1,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-04655,2026-06-24,Semana 4,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-04656,2026-06-30,Semana 5,Baja,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-04657,2026-06-17,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-04658,2026-06-12,Semana 2,Baja,Calidad,Sticker promocional,0,0,0,0
SOL-202606-04659,2026-06-17,Semana 3,Media,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-04660,2026-06-29,Semana 5,Media,Mercadeo,Sticker promocional,1,0,1,0
SOL-202606-04661,2026-06-05,Semana 1,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-04662,2026-06-29,Semana 5,Alta,Calidad,Sticker promocional,1,1,1,0
SOL-202606-04663,2026-06-03,Semana 1,Alta,Diseño de Tags,Etiqueta de cuidado,1,0,1,0
SOL-202606-04664,2026-06-22,Semana 4,Media,Unidad de Negocio,Etiqueta de composición,0,0,0,1
SOL-202606-04665,2026-06-23,Semana 4,Media,Calidad,Hangtag,1,1,1,1
SOL-202606-04666,2026-06-13,Semana 2,Baja,Mercadeo,Etiqueta de composición,1,1,1,0
SOL-202606-04667,2026-06-10,Semana 2,Baja,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-04668,2026-06-22,Semana 4,Alta,Desarrollo de Producto,Sticker promocional,1,0,1,0
SOL-202606-04669,2026-06-01,Semana 1,Media,Mercadeo,Etiqueta de composición,0,0,0,1
SOL-202606-04670,2026-06-12,Semana 2,Alta,Mercadeo,Etiqueta de cuidado,0,0,0,0
SOL-202606-04671,2026-06-15,Semana 3,Media,Calidad,Etiqueta logística,1,0,1,0
SOL-202606-04672,2026-06-12,Semana 2,Baja,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04673,2026-06-22,Semana 4,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04674,2026-06-15,Semana 3,Alta,Calidad,Sticker promocional,1,0,1,0
SOL-202606-04675,2026-06-26,Semana 4,Alta,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-04676,2026-06-10,Semana 2,Baja,Calidad,Etiqueta de cuidado,0,0,0,1
SOL-202606-04677,2026-06-04,Semana 1,Media,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-04678,2026-06-12,Semana 2,Media,Desarrollo de Producto,Sticker promocional,0,0,0,1
SOL-202606-04679,2026-06-15,Semana 3,Alta,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-04680,2026-06-18,Semana 3,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-04681,2026-06-14,Semana 2,Media,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-04682,2026-06-15,Semana 3,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04683,2026-06-09,Semana 2,Baja,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-04684,2026-06-26,Semana 4,Alta,Unidad de Negocio,Etiqueta logística,0,0,0,0
SOL-202606-04685,2026-06-17,Semana 3,Media,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-04686,2026-06-03,Semana 1,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-04687,2026-06-04,Semana 1,Baja,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-04688,2026-06-03,Semana 1,Alta,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-04689,2026-06-08,Semana 2,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-04690,2026-06-09,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04691,2026-06-17,Semana 3,Baja,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04692,2026-06-23,Semana 4,Media,Desarrollo de Producto,Etiqueta de composición,1,1,1,0
SOL-202606-04693,2026-06-26,Semana 4,Alta,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-04694,2026-06-23,Semana 4,Baja,Planeación,Etiqueta de cuidado,0,1,1,1
SOL-202606-04695,2026-06-15,Semana 3,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04696,2026-06-26,Semana 4,Alta,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-04697,2026-06-17,Semana 3,Media,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-04698,2026-06-21,Semana 3,Alta,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-04699,2026-06-04,Semana 1,Baja,Desarrollo de Producto,Etiqueta de composición,0,0,0,1
SOL-202606-04700,2026-06-10,Semana 2,Media,Calidad,Hangtag,1,0,1,0
SOL-202606-04701,2026-06-09,Semana 2,Baja,Mercadeo,Hangtag,0,0,0,0
SOL-202606-04702,2026-06-04,Semana 1,Media,Mercadeo,Etiqueta de composición,0,0,0,1
SOL-202606-04703,2026-06-12,Semana 2,Baja,Planeación,Sticker promocional,0,0,0,0
SOL-202606-04704,2026-06-01,Semana 1,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04705,2026-06-26,Semana 4,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-04706,2026-06-11,Semana 2,Alta,Diseño de Tags,Hangtag,0,0,0,1
SOL-202606-04707,2026-06-19,Semana 3,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-04708,2026-06-09,Semana 2,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-04709,2026-06-22,Semana 4,Alta,Planeación,Etiqueta de talla,0,1,1,1
SOL-202606-04710,2026-06-05,Semana 1,Media,Planeación,Hangtag,0,0,0,0
SOL-202606-04711,2026-06-16,Semana 3,Media,Planeación,Etiqueta de cuidado,1,0,1,0
SOL-202606-04712,2026-06-12,Semana 2,Alta,Unidad de Negocio,Etiqueta de composición,1,1,1,0
SOL-202606-04713,2026-06-04,Semana 1,Alta,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-04714,2026-06-04,Semana 1,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04715,2026-06-18,Semana 3,Media,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-04716,2026-06-01,Semana 1,Baja,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04717,2026-06-02,Semana 1,Media,Mercadeo,Hangtag,0,0,0,0
SOL-202606-04718,2026-06-10,Semana 2,Baja,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-04719,2026-06-24,Semana 4,Alta,Calidad,Etiqueta logística,0,1,1,0
SOL-202606-04720,2026-06-11,Semana 2,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,1
SOL-202606-04721,2026-06-05,Semana 1,Media,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-04722,2026-06-19,Semana 3,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-04723,2026-06-03,Semana 1,Alta,Diseño de Tags,Etiqueta de cuidado,1,0,1,0
SOL-202606-04724,2026-06-22,Semana 4,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04725,2026-06-16,Semana 3,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04726,2026-06-02,Semana 1,Alta,Planeación,Hangtag,1,0,1,0
SOL-202606-04727,2026-06-22,Semana 4,Alta,Unidad de Negocio,Etiqueta logística,0,0,0,0
SOL-202606-04728,2026-06-05,Semana 1,Media,Desarrollo de Producto,Hangtag,1,0,1,0
SOL-202606-04729,2026-06-03,Semana 1,Media,Diseño de Tags,Etiqueta de cuidado,1,1,1,0
SOL-202606-04730,2026-06-16,Semana 3,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-04731,2026-06-12,Semana 2,Baja,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04732,2026-06-23,Semana 4,Media,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-04733,2026-06-03,Semana 1,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-04734,2026-06-24,Semana 4,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-04735,2026-06-19,Semana 3,Baja,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-04736,2026-06-11,Semana 2,Alta,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-04737,2026-06-03,Semana 1,Baja,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04738,2026-06-30,Semana 5,Media,Mercadeo,Etiqueta de talla,0,0,0,0
SOL-202606-04739,2026-06-19,Semana 3,Alta,Diseño de Tags,Sticker promocional,1,0,1,0
SOL-202606-04740,2026-06-26,Semana 4,Alta,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-04741,2026-06-11,Semana 2,Baja,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-04742,2026-06-09,Semana 2,Alta,Calidad,Etiqueta logística,1,0,1,0
SOL-202606-04743,2026-06-12,Semana 2,Alta,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-04744,2026-06-01,Semana 1,Baja,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-04745,2026-06-11,Semana 2,Alta,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,1
SOL-202606-04746,2026-06-25,Semana 4,Baja,Mercadeo,Etiqueta de composición,1,0,1,0
SOL-202606-04747,2026-06-12,Semana 2,Media,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-04748,2026-06-24,Semana 4,Baja,Desarrollo de Producto,Etiqueta de composición,1,1,1,0
SOL-202606-04749,2026-06-21,Semana 3,Baja,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-04750,2026-06-23,Semana 4,Baja,Planeación,Sticker promocional,0,0,0,0
SOL-202606-04751,2026-06-15,Semana 3,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04752,2026-06-02,Semana 1,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04753,2026-06-19,Semana 3,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-04754,2026-06-02,Semana 1,Alta,Planeación,Etiqueta de composición,1,1,1,0
SOL-202606-04755,2026-06-01,Semana 1,Alta,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-04756,2026-06-08,Semana 2,Alta,Diseño de Tags,Hangtag,1,1,1,1
SOL-202606-04757,2026-06-29,Semana 5,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-04758,2026-06-16,Semana 3,Alta,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-04759,2026-06-10,Semana 2,Media,Diseño de Tags,Etiqueta de cuidado,1,0,1,0
SOL-202606-04760,2026-06-23,Semana 4,Alta,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-04761,2026-06-24,Semana 4,Baja,Desarrollo de Producto,Etiqueta logística,1,0,1,0
SOL-202606-04762,2026-06-01,Semana 1,Alta,Mercadeo,Etiqueta de cuidado,1,1,1,1
SOL-202606-04763,2026-06-24,Semana 4,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-04764,2026-06-09,Semana 2,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04765,2026-06-10,Semana 2,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-04766,2026-06-16,Semana 3,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04767,2026-06-16,Semana 3,Alta,Calidad,Sticker promocional,1,1,1,0
SOL-202606-04768,2026-06-15,Semana 3,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-04769,2026-06-12,Semana 2,Alta,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-04770,2026-06-22,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04771,2026-06-10,Semana 2,Baja,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04772,2026-06-23,Semana 4,Alta,Planeación,Hangtag,1,0,1,1
SOL-202606-04773,2026-06-24,Semana 4,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-04774,2026-06-26,Semana 4,Alta,Unidad de Negocio,Etiqueta de talla,1,0,1,0
SOL-202606-04775,2026-06-22,Semana 4,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,1,1,0
SOL-202606-04776,2026-06-01,Semana 1,Media,Unidad de Negocio,Hangtag,0,1,1,0
SOL-202606-04777,2026-06-10,Semana 2,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-04778,2026-06-10,Semana 2,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-04779,2026-06-16,Semana 3,Alta,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-04780,2026-06-29,Semana 5,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-04781,2026-06-03,Semana 1,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04782,2026-06-25,Semana 4,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04783,2026-06-10,Semana 2,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-04784,2026-06-18,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-04785,2026-06-10,Semana 2,Alta,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-04786,2026-06-04,Semana 1,Baja,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-04787,2026-06-30,Semana 5,Baja,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-04788,2026-06-01,Semana 1,Alta,Mercadeo,Etiqueta logística,1,0,1,0
SOL-202606-04789,2026-06-26,Semana 4,Alta,Mercadeo,Etiqueta de cuidado,1,0,1,0
SOL-202606-04790,2026-06-18,Semana 3,Alta,Mercadeo,Etiqueta de composición,0,1,1,0
SOL-202606-04791,2026-06-19,Semana 3,Media,Unidad de Negocio,Sticker promocional,0,0,0,1
SOL-202606-04792,2026-06-29,Semana 5,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-04793,2026-06-17,Semana 3,Media,Planeación,Sticker promocional,0,0,0,1
SOL-202606-04794,2026-06-29,Semana 5,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,1
SOL-202606-04795,2026-06-23,Semana 4,Media,Calidad,Etiqueta de composición,0,0,0,0
